OrderID,OrderDate,OrderMonth,FiscalQuarter,CustomerName,CustomerSegment,Industry,Country,Region,SalesRep,ProductCategory,ProductLine,ProductName,Quantity,UnitPrice,DiscountPct,UnitCost,SalesChannel,OrderSource,OrderStatus,FulfillmentRegion,PriorityTier,ContractType,DeploymentModel,SupportPlan,SalesMotion,ContractTermMonths,IsRenewal
850094,2026-04-04,2026-04,FY26-Q2,Nimbus Hotels,MidMarket,Hospitality,United Arab Emirates,Middle East & Africa,Cameron Kim,Automation,Incident,Incident Response Pack,25,7175.00,0,4080.00,Partner,Referral,Provisioned,Africa South,Standard,Subscription,Hybrid,Advanced,Expansion,36,No
850095,2026-04-05,2026-04,FY26-Q2,Orchard Biotech,Enterprise,Biotech,United States,North America,Jordan Reyes,Services,Migration,Migration Sprint,4,16000.00,5,9685.00,Renewal Desk,Inbound,Provisioned,US Central,Strategic,Professional Services,Hybrid,Premier,Renewal,12,Yes
850096,2026-04-06,2026-04,FY26-Q2,Pioneer Insurance,MidMarket,Insurance,Canada,North America,Reese Turner,Data Integration,Streaming,Event Stream Bridge,43,4625.00,3,2620.00,Direct,Inbound,Provisioned,US West,Standard,Subscription,Hybrid,Advanced,Net New,36,No
850097,2026-04-07,2026-04,FY26-Q2,Quantum Freight,Enterprise,Logistics,Germany,Europe,Taylor Brooks,AI,Forecasting,Forecast Studio,48,9350.00,10,5025.00,Direct,Outbound,Active,Europe West,Strategic,Subscription,Hybrid,Premier,Expansion,12,No
850098,2026-04-08,2026-04,FY26-Q2,Redwood Capital,Enterprise,Financial Services,United States,North America,Reese Turner,Automation,Incident,Incident Response Pack,9,7175.00,17,4010.00,Renewal Desk,Upsell,Provisioned,US East,Priority,Subscription,Azure Managed,Advanced,Renewal,24,Yes
850099,2026-04-09,2026-04,FY26-Q2,Summit Utilities,Public Sector,Utilities,United Kingdom,Europe,Logan Chen,Services,Migration,Migration Sprint,8,15600.00,0,9530.00,Direct,Inbound,Booked,Europe West,Priority,Professional Services,Azure Managed,Advanced,Expansion,12,No
850100,2026-04-10,2026-04,FY26-Q2,Tidal Commerce,SMB,Retail,Singapore,Asia Pacific,Skyler Bennett,Data Integration,Streaming,Event Stream Bridge,22,4575.00,18,2555.00,Renewal Desk,Inbound,Invoiced,Asia Pacific East,Priority,Subscription,Azure Managed,Essentials,Renewal,12,Yes
850101,2026-04-11,2026-04,FY26-Q2,Umbra Security,MidMarket,Cybersecurity,Israel,Middle East & Africa,Logan Chen,AI,Forecasting,Forecast Studio,29,8550.00,15,4775.00,Partner,Referral,Invoiced,Africa South,Standard,Subscription,Azure Managed,Essentials,Net New,36,No
850102,2026-04-12,2026-04,FY26-Q2,Vector Mobility,Enterprise,Transportation,Japan,Asia Pacific,Morgan Patel,Automation,Incident,Incident Response Pack,37,6925.00,7,3815.00,Direct,Inbound,Invoiced,Asia Pacific South,Priority,Subscription,Customer Managed,Advanced,Expansion,24,No
850103,2026-04-13,2026-04,FY26-Q2,Westbridge Pharma,Enterprise,Pharmaceuticals,Switzerland,Europe,Skyler Bennett,Services,Migration,Migration Sprint,4,15450.00,8,9420.00,Renewal Desk,Inbound,Invoiced,Europe West,Strategic,Professional Services,Customer Managed,Premier,Renewal,3,Yes
850104,2026-04-14,2026-04,FY26-Q2,Xenon Labs,SMB,Technology,India,Asia Pacific,Skyler Bennett,Data Integration,Streaming,Event Stream Bridge,46,4075.00,6,2360.00,Marketplace,Upsell,Booked,Asia Pacific East,Standard,Subscription,Customer Managed,Essentials,Net New,36,No
850105,2026-04-15,2026-04,FY26-Q2,Yellowtail Resorts,SMB,Hospitality,Mexico,Latin America,Morgan Patel,AI,Forecasting,Forecast Studio,15,8450.00,8,4680.00,Marketplace,Inbound,Invoiced,Latin America South,Standard,Subscription,Customer Managed,Essentials,Expansion,24,No
850106,2026-04-16,2026-04,FY26-Q2,Zenith Public Works,Public Sector,Government,United States,North America,Reese Turner,Automation,Incident,Incident Response Pack,23,7325.00,5,4020.00,Partner,Referral,Invoiced,US West,Priority,Subscription,Hybrid,Advanced,Net New,24,No
850107,2026-04-17,2026-04,FY26-Q2,Asteria Foods,MidMarket,Consumer Goods,Spain,Europe,Skyler Bennett,Services,Migration,Migration Sprint,8,15600.00,8,9540.00,Marketplace,Upsell,Invoiced,Europe West,Standard,Professional Services,Hybrid,Advanced,Expansion,3,No
850108,2026-04-18,2026-04,FY26-Q2,Borealis Health,Enterprise,Healthcare,Canada,North America,Parker Diaz,Data Integration,Streaming,Event Stream Bridge,33,5125.00,5,2745.00,Renewal Desk,Upsell,Renewal Pending,US West,Priority,Subscription,Hybrid,Premier,Renewal,12,Yes
850109,2026-04-19,2026-04,FY26-Q2,Celestial Motors,Enterprise,Automotive,Germany,Europe,Cameron Kim,AI,Forecasting,Forecast Studio,41,9250.00,5,5065.00,Direct,Inbound,Active,Europe West,Strategic,Subscription,Hybrid,Premier,Net New,24,No
850110,2026-04-20,2026-04,FY26-Q2,Driftline Apparel,SMB,Retail,Australia,Asia Pacific,Avery Cole,Automation,Incident,Incident Response Pack,49,7025.00,6,3955.00,Marketplace,Inbound,Invoiced,Asia Pacific South,Standard,Subscription,Azure Managed,Essentials,Expansion,24,No
850111,2026-04-21,2026-04,FY26-Q2,Eclipse Networks,Enterprise,Telecommunications,United States,North America,Logan Chen,Services,Migration,Migration Sprint,4,15850.00,10,9555.00,Renewal Desk,Upsell,Renewal Pending,US West,Strategic,Professional Services,Azure Managed,Premier,Renewal,12,Yes
850112,2026-04-22,2026-04,FY26-Q2,Fathom Analytics,MidMarket,Technology,Ireland,Europe,Jordan Reyes,Data Integration,Streaming,Event Stream Bridge,16,4475.00,8,2495.00,Partner,Event,Invoiced,Europe North,Standard,Subscription,Azure Managed,Essentials,Net New,24,No
850113,2026-04-23,2026-04,FY26-Q2,Greatwater Shipping,Enterprise,Logistics,Singapore,Asia Pacific,Skyler Bennett,AI,Forecasting,Forecast Studio,26,9100.00,17,4995.00,Renewal Desk,Inbound,Invoiced,Asia Pacific South,Strategic,Subscription,Azure Managed,Premier,Renewal,24,Yes
850114,2026-04-24,2026-04,FY26-Q2,Helios Devices,MidMarket,Manufacturing,Japan,Asia Pacific,Jordan Reyes,Automation,Incident,Incident Response Pack,28,6875.00,15,3760.00,Direct,Outbound,Invoiced,Asia Pacific South,Standard,Subscription,Customer Managed,Essentials,Net New,12,No
850115,2026-04-25,2026-04,FY26-Q2,Ironclad Construction,MidMarket,Construction,United Arab Emirates,Middle East & Africa,Taylor Brooks,Services,Migration,Migration Sprint,8,15050.00,12,9280.00,Partner,Event,Booked,Africa South,Standard,Professional Services,Customer Managed,Essentials,Expansion,3,No
850116,2026-04-26,2026-04,FY26-Q2,Jetstream Travel,SMB,Travel,United Kingdom,Europe,Riley Morgan,Data Integration,Streaming,Event Stream Bridge,44,4375.00,6,2395.00,Renewal Desk,Inbound,Provisioned,Europe North,Priority,Subscription,Customer Managed,Advanced,Renewal,24,Yes
850117,2026-04-27,2026-04,FY26-Q2,Kestrel Finance,Enterprise,Financial Services,United States,North America,Skyler Bennett,AI,Forecasting,Forecast Studio,50,8700.00,5,4800.00,Marketplace,Upsell,Provisioned,US Central,Strategic,Subscription,Customer Managed,Premier,Net New,36,No
850118,2026-04-28,2026-04,FY26-Q2,Northstar Education,Public Sector,Education,Canada,North America,Reese Turner,Automation,Incident,Incident Response Pack,15,7675.00,0,4145.00,Partner,Referral,Active,US West,Priority,Subscription,Hybrid,Premier,Expansion,12,No
850119,2026-04-29,2026-04,FY26-Q2,Optima Warehousing,MidMarket,Logistics,Netherlands,Europe,Cameron Kim,Services,Migration,Migration Sprint,4,15680.00,8,9580.00,Renewal Desk,Upsell,Provisioned,Europe West,Priority,Professional Services,Hybrid,Advanced,Renewal,6,Yes
850120,2026-04-30,2026-04,FY26-Q2,Pulse Renewables,Enterprise,Energy,Australia,Asia Pacific,Quinn Foster,Data Integration,Streaming,Event Stream Bridge,26,4625.00,14,2700.00,Direct,Outbound,Booked,Asia Pacific East,Priority,Subscription,Hybrid,Advanced,Expansion,36,No
850121,2026-05-01,2026-05,FY26-Q2,Alpine Manufacturing,Enterprise,Manufacturing,United States,North America,Parker Diaz,Governance,Security,Access Policy Monitor,37,6750.00,5,3605.00,Renewal Desk,Upsell,Renewal Pending,US West,Priority,Subscription,Hybrid,Premier,Renewal,24,Yes
850122,2026-05-02,2026-05,FY26-Q2,Bluebird Retail,MidMarket,Retail,Canada,North America,Reese Turner,Managed Services,Support,Managed Monitoring Service,3,9625.00,15,5775.00,Direct,Inbound,Active,US West,Standard,Managed Services,Azure Managed,Premier,Net New,24,No
850123,2026-05-03,2026-05,FY26-Q2,Canyon Health,Enterprise,Healthcare,United States,North America,Taylor Brooks,Security,Identity,Identity Guard for Fabric,44,7700.00,2,4220.00,Direct,Outbound,Active,US Central,Priority,Subscription,Customer Managed,Premier,Expansion,12,No
850124,2026-05-04,2026-05,FY26-Q2,Delta Logistics,MidMarket,Logistics,Germany,Europe,Avery Cole,Analytics,Executive Reporting,Executive Scorecard Model,7,7425.00,6,3960.00,Renewal Desk,Upsell,Invoiced,Europe North,Priority,Subscription,Customer Managed,Essentials,Renewal,12,Yes
850125,2026-05-05,2026-05,FY26-Q2,Evergreen Schools,Public Sector,Education,United States,North America,Quinn Foster,Governance,Security,Access Policy Monitor,16,6600.00,0,3635.00,Partner,Event,Provisioned,US East,Priority,Subscription,Azure Managed,Premier,Net New,24,No
850126,2026-05-06,2026-05,FY26-Q2,Frontier Energy,Enterprise,Energy,United Kingdom,Europe,Morgan Patel,Managed Services,Support,Managed Monitoring Service,4,9475.00,12,5755.00,Partner,Referral,Active,Europe North,Strategic,Managed Services,Azure Managed,Premier,Expansion,36,No
850127,2026-05-07,2026-05,FY26-Q2,Granite Aerospace,Enterprise,Aerospace,United States,North America,Skyler Bennett,Security,Identity,Identity Guard for Fabric,30,8100.00,12,4425.00,Partner,Event,Active,US West,Strategic,Subscription,Hybrid,Premier,Net New,12,No
850128,2026-05-08,2026-05,FY26-Q2,Harbor Foods,SMB,Consumer Goods,Brazil,Latin America,Jordan Reyes,Analytics,Executive Reporting,Executive Scorecard Model,32,7975.00,13,4260.00,Marketplace,Upsell,Provisioned,Latin America South,Standard,Subscription,Hybrid,Advanced,Expansion,12,No
850129,2026-05-09,2026-05,FY26-Q2,Ion Medical,Enterprise,Healthcare,Singapore,Asia Pacific,Casey Singh,Governance,Security,Access Policy Monitor,38,6450.00,8,3440.00,Renewal Desk,Inbound,Provisioned,Asia Pacific East,Priority,Subscription,Customer Managed,Premier,Renewal,12,Yes
850130,2026-05-10,2026-05,FY26-Q2,Juniper Telecom,MidMarket,Telecommunications,Australia,Asia Pacific,Logan Chen,Managed Services,Support,Managed Monitoring Service,2,9475.00,0,5750.00,Marketplace,Inbound,Invoiced,Asia Pacific East,Standard,Managed Services,Azure Managed,Advanced,Net New,12,No
850131,2026-05-11,2026-05,FY26-Q2,Kepler Robotics,Enterprise,Technology,Japan,Asia Pacific,Jordan Reyes,Security,Identity,Identity Guard for Fabric,10,7700.00,3,4355.00,Marketplace,Upsell,Active,Asia Pacific East,Priority,Subscription,Azure Managed,Premier,Expansion,36,No
850132,2026-05-12,2026-05,FY26-Q2,Lighthouse Media,SMB,Media,United Kingdom,Europe,Quinn Foster,Analytics,Executive Reporting,Executive Scorecard Model,18,7725.00,11,4190.00,Renewal Desk,Inbound,Renewal Pending,Europe North,Priority,Subscription,Azure Managed,Advanced,Renewal,24,Yes
850133,2026-05-13,2026-05,FY26-Q2,Meridian Mining,Enterprise,Mining,South Africa,Middle East & Africa,Taylor Brooks,Governance,Security,Access Policy Monitor,24,6600.00,14,3560.00,Direct,Outbound,Booked,Middle East Hub,Priority,Subscription,Hybrid,Advanced,Net New,12,No
850134,2026-05-14,2026-05,FY26-Q2,Nimbus Hotels,MidMarket,Hospitality,United Arab Emirates,Middle East & Africa,Parker Diaz,Managed Services,Support,Managed Monitoring Service,2,9725.00,13,5815.00,Renewal Desk,Upsell,Renewal Pending,Middle East Hub,Priority,Managed Services,Azure Managed,Premier,Renewal,12,Yes
850135,2026-05-15,2026-05,FY26-Q2,Orchard Biotech,Enterprise,Biotech,United States,North America,Riley Morgan,Security,Identity,Identity Guard for Fabric,38,7700.00,14,4260.00,Direct,Outbound,Active,US Central,Priority,Subscription,Customer Managed,Premier,Net New,12,No
850136,2026-05-16,2026-05,FY26-Q2,Pioneer Insurance,MidMarket,Insurance,Canada,North America,Morgan Patel,Analytics,Executive Reporting,Executive Scorecard Model,47,7575.00,15,3995.00,Partner,Referral,Provisioned,US Central,Standard,Subscription,Customer Managed,Advanced,Expansion,12,No
850137,2026-05-17,2026-05,FY26-Q2,Quantum Freight,Enterprise,Logistics,Germany,Europe,Casey Singh,Governance,Security,Access Policy Monitor,6,6600.00,10,3575.00,Renewal Desk,Inbound,Invoiced,Europe North,Priority,Subscription,Azure Managed,Premier,Renewal,24,Yes
850138,2026-05-18,2026-05,FY26-Q2,Redwood Capital,Enterprise,Financial Services,United States,North America,Morgan Patel,Managed Services,Support,Managed Monitoring Service,3,9225.00,7,5710.00,Partner,Referral,Invoiced,US East,Strategic,Managed Services,Azure Managed,Advanced,Net New,36,No
850139,2026-05-19,2026-05,FY26-Q2,Summit Utilities,Public Sector,Utilities,United Kingdom,Europe,Reese Turner,Security,Identity,Identity Guard for Fabric,21,7850.00,12,4380.00,Partner,Referral,Booked,Europe North,Priority,Subscription,Hybrid,Advanced,Expansion,12,No
850140,2026-05-20,2026-05,FY26-Q2,Tidal Commerce,SMB,Retail,Singapore,Asia Pacific,Taylor Brooks,Analytics,Executive Reporting,Executive Scorecard Model,26,7725.00,13,4205.00,Renewal Desk,Inbound,Provisioned,Asia Pacific East,Priority,Subscription,Hybrid,Essentials,Renewal,24,Yes
850141,2026-05-21,2026-05,FY26-Q2,Umbra Security,MidMarket,Cybersecurity,Israel,Middle East & Africa,Reese Turner,Governance,Security,Access Policy Monitor,33,6050.00,10,3200.00,Marketplace,Inbound,Invoiced,Middle East Hub,Standard,Subscription,Customer Managed,Essentials,Expansion,12,No
850142,2026-05-22,2026-05,FY26-Q2,Vector Mobility,Enterprise,Transportation,Japan,Asia Pacific,Logan Chen,Managed Services,Support,Managed Monitoring Service,2,9225.00,20,5690.00,Renewal Desk,Upsell,Provisioned,Asia Pacific East,Strategic,Managed Services,Azure Managed,Advanced,Renewal,36,Yes
850143,2026-05-23,2026-05,FY26-Q2,Westbridge Pharma,Enterprise,Pharmaceuticals,Switzerland,Europe,Taylor Brooks,Security,Identity,Identity Guard for Fabric,50,7850.00,15,4395.00,Marketplace,Upsell,Provisioned,Europe North,Priority,Subscription,Azure Managed,Premier,Net New,24,No
850144,2026-05-24,2026-05,FY26-Q2,Xenon Labs,SMB,Technology,India,Asia Pacific,Taylor Brooks,Analytics,Executive Reporting,Executive Scorecard Model,50,7675.00,3,4135.00,Direct,Outbound,Booked,Asia Pacific East,Standard,Subscription,Azure Managed,Essentials,Expansion,12,No
850145,2026-05-25,2026-05,FY26-Q2,Yellowtail Resorts,SMB,Hospitality,Mexico,Latin America,Logan Chen,Governance,Security,Access Policy Monitor,19,6200.00,11,3505.00,Renewal Desk,Upsell,Renewal Pending,Latin America South,Priority,Subscription,Hybrid,Essentials,Renewal,36,Yes
850146,2026-05-26,2026-05,FY26-Q2,Zenith Public Works,Public Sector,Government,United States,North America,Morgan Patel,Managed Services,Support,Managed Monitoring Service,3,9225.00,15,5670.00,Direct,Inbound,Invoiced,US West,Priority,Managed Services,Azure Managed,Advanced,Net New,36,No
850147,2026-05-27,2026-05,FY26-Q2,Asteria Foods,MidMarket,Consumer Goods,Spain,Europe,Taylor Brooks,Security,Identity,Identity Guard for Fabric,28,7350.00,5,4115.00,Direct,Outbound,Active,Europe North,Standard,Subscription,Customer Managed,Advanced,Expansion,24,No
850148,2026-05-28,2026-05,FY26-Q2,Borealis Health,Enterprise,Healthcare,Canada,North America,Avery Cole,Analytics,Executive Reporting,Executive Scorecard Model,37,7725.00,14,4120.00,Partner,Referral,Provisioned,US Central,Priority,Subscription,Customer Managed,Premier,Net New,24,No
850149,2026-05-29,2026-05,FY26-Q2,Celestial Motors,Enterprise,Automotive,Germany,Europe,Parker Diaz,Governance,Security,Access Policy Monitor,45,6450.00,2,3615.00,Partner,Referral,Active,Europe North,Priority,Subscription,Azure Managed,Premier,Expansion,36,No
850150,2026-05-30,2026-05,FY26-Q2,Driftline Apparel,SMB,Retail,Australia,Asia Pacific,Cameron Kim,Managed Services,Support,Managed Monitoring Service,2,9225.00,3,5750.00,Renewal Desk,Upsell,Invoiced,Asia Pacific East,Priority,Managed Services,Azure Managed,Advanced,Renewal,36,Yes
850151,2026-05-31,2026-05,FY26-Q2,Eclipse Networks,Enterprise,Telecommunications,United States,North America,Reese Turner,Security,Identity,Identity Guard for Fabric,13,8100.00,2,4405.00,Partner,Referral,Active,US West,Strategic,Subscription,Hybrid,Premier,Net New,12,No
850152,2026-06-01,2026-06,FY26-Q2,Fathom Analytics,MidMarket,Technology,Ireland,Europe,Riley Morgan,Analytics,Executive Reporting,Executive Scorecard Model,20,7575.00,1,4145.00,Marketplace,Upsell,Invoiced,Europe North,Standard,Subscription,Hybrid,Essentials,Expansion,36,No
850153,2026-06-02,2026-06,FY26-Q2,Greatwater Shipping,Enterprise,Logistics,Singapore,Asia Pacific,Taylor Brooks,Governance,Security,Access Policy Monitor,30,6200.00,15,3420.00,Renewal Desk,Inbound,Provisioned,Asia Pacific East,Priority,Subscription,Customer Managed,Premier,Renewal,36,Yes
850154,2026-06-03,2026-06,FY26-Q2,Helios Devices,MidMarket,Manufacturing,Japan,Asia Pacific,Riley Morgan,Managed Services,Support,Managed Monitoring Service,2,9375.00,6,5730.00,Marketplace,Upsell,Invoiced,Asia Pacific East,Standard,Managed Services,Azure Managed,Advanced,Net New,24,No
850155,2026-06-04,2026-06,FY26-Q2,Ironclad Construction,MidMarket,Construction,United Arab Emirates,Middle East & Africa,Casey Singh,Security,Identity,Identity Guard for Fabric,46,7450.00,11,4255.00,Renewal Desk,Inbound,Provisioned,Middle East Hub,Priority,Subscription,Azure Managed,Essentials,Renewal,24,Yes
850156,2026-06-05,2026-06,FY26-Q2,Jetstream Travel,SMB,Travel,United Kingdom,Europe,Quinn Foster,Analytics,Executive Reporting,Executive Scorecard Model,48,7575.00,15,4170.00,Direct,Outbound,Provisioned,Europe North,Standard,Subscription,Azure Managed,Advanced,Net New,36,No
850157,2026-06-06,2026-06,FY26-Q2,Kestrel Finance,Enterprise,Financial Services,United States,North America,Taylor Brooks,Governance,Security,Access Policy Monitor,8,6850.00,5,3625.00,Direct,Outbound,Provisioned,US West,Priority,Subscription,Hybrid,Premier,Expansion,12,No
850158,2026-06-07,2026-06,FY26-Q2,Northstar Education,Public Sector,Education,Canada,North America,Morgan Patel,Managed Services,Support,Managed Monitoring Service,3,9625.00,13,5795.00,Renewal Desk,Upsell,Renewal Pending,US West,Priority,Managed Services,Azure Managed,Premier,Renewal,24,Yes
850159,2026-06-08,2026-06,FY26-Q2,Optima Warehousing,MidMarket,Logistics,Netherlands,Europe,Parker Diaz,Security,Identity,Identity Guard for Fabric,25,7200.00,0,4155.00,Direct,Inbound,Provisioned,Europe North,Standard,Subscription,Customer Managed,Advanced,Net New,36,No
850160,2026-06-09,2026-06,FY26-Q2,Pulse Renewables,Enterprise,Energy,Australia,Asia Pacific,Jordan Reyes,Analytics,Executive Reporting,Executive Scorecard Model,30,7575.00,10,4075.00,Partner,Event,Booked,Asia Pacific East,Priority,Subscription,Customer Managed,Advanced,Expansion,12,No
850161,2026-06-10,2026-06,FY26-Q2,Alpine Manufacturing,Enterprise,Manufacturing,United States,North America,Avery Cole,Platform,Capacity,Capacity Planner Toolkit,41,5350.00,13,2855.00,Renewal Desk,Upsell,Invoiced,US East,Priority,Subscription,Azure Managed,Premier,Renewal,36,Yes
850162,2026-06-11,2026-06,FY26-Q2,Bluebird Retail,MidMarket,Retail,Canada,North America,Morgan Patel,Services,Training,Training Accelerator,4,7125.00,8,3640.00,Partner,Referral,Invoiced,US Central,Standard,Professional Services,Hybrid,Advanced,Expansion,12,No
850163,2026-06-12,2026-06,FY26-Q2,Canyon Health,Enterprise,Healthcare,United States,North America,Casey Singh,Lakehouse,Foundation,Lakehouse Foundation,48,5700.00,20,3120.00,Renewal Desk,Inbound,Provisioned,US Central,Priority,Subscription,Customer Managed,Premier,Renewal,24,Yes
